Order ID	Product	Category	Unit Price	Quantity	Valor	Customer	Ship City	Ship Country	Order Date	Ano
10990	Sasquatch Ale	Beverages	14	60	840	Ernst Handel	Graz	Austria	1-Apr-98	
10990	Sir Rodney's Scones	Confections	10	65	650	Ernst Handel	Graz	Austria	1-Apr-98	
10990	Sirop d'érable	Condiments	28,5	66	1881	Ernst Handel	Graz	Austria	1-Apr-98	
10990	Pâté chinois	Meat/Poultry	24	65	1560	Ernst Handel	Graz	Austria	1-Apr-98	
10991	Outback Lager	Beverages	15	20	300	QUICK-Stop	Cunewalde	Germany	1-Apr-98	
10991	Chang	Beverages	19	50	950	QUICK-Stop	Cunewalde	Germany	1-Apr-98	
10991	Lakkalikööri	Beverages	18	90	1620	QUICK-Stop	Cunewalde	Germany	1-Apr-98	
10992	Mozzarella di Giovanni	Dairy Products	34,8	2	69,6	The Big Cheese	Portland	USA	1-Apr-98	
10993	Thüringer Rostbratwurst	Meat/Poultry	123,79	50	6189,5	Folk och fä HB	Bräcke	Sweden	1-Apr-98	
10993	Jack's New England Clam Chowder	Seafood	9,65	35	337,75	Folk och fä HB	Bräcke	Sweden	1-Apr-98	
10994	Raclette Courdavault	Dairy Products	55	18	990	Vaffeljernet	Århus	Denmark	2-Apr-98	
10995	Camembert Pierrot	Dairy Products	34	4	136	Pericles Comidas clásicas	México D.F.	Mexico	2-Apr-98	
10995	Manjimup Dried Apples	Produce	53	20	1060	Pericles Comidas clásicas	México D.F.	Mexico	2-Apr-98	
10996	Singaporean Hokkien Fried Mee	Grains/Cereals	14	40	560	QUICK-Stop	Cunewalde	Germany	2-Apr-98	
10997	Filo Mix	Grains/Cereals	7	20	140	LILA-Supermercado	Barquisimeto	Venezuela	3-Apr-98	
10997	Mascarpone Fabioli	Dairy Products	32	50	1600	LILA-Supermercado	Barquisimeto	Venezuela	3-Apr-98	
10997	Spegesild	Seafood	12	20	240	LILA-Supermercado	Barquisimeto	Venezuela	3-Apr-98	
10998	Guaraná Fantástica	Beverages	4,5	12	54	Wolski  Zajazd	Warszawa	Poland	3-Apr-98	
10998	Sirop d'érable	Condiments	28,5	7	199,5	Wolski  Zajazd	Warszawa	Poland	3-Apr-98	
10998	Longlife Tofu	Produce	10	20	200	Wolski  Zajazd	Warszawa	Poland	3-Apr-98	
10998	Rhönbräu Klosterbier	Beverages	7,75	30	232,5	Wolski  Zajazd	Warszawa	Poland	3-Apr-98	
10999	Manjimup Dried Apples	Produce	53	15	795	Ottilies Käseladen	Köln	Germany	3-Apr-98	
10999	Jack's New England Clam Chowder	Seafood	9,65	20	193	Ottilies Käseladen	Köln	Germany	3-Apr-98	
10999	Original Frankfurter grüne Soße	Condiments	13	21	273	Ottilies Käseladen	Köln	Germany	3-Apr-98	
11000	Guaraná Fantástica	Beverages	4,5	30	135	Rattlesnake Canyon Grocery	Albuquerque	USA	6-Apr-98	
11000	Chef Anton's Cajun Seasoning	Seafood	22	25	550	Rattlesnake Canyon Grocery	Albuquerque	USA	6-Apr-98	
11000	Original Frankfurter grüne Soße	Condiments	13	30	390	Rattlesnake Canyon Grocery	Albuquerque	USA	6-Apr-98	
11001	Uncle Bob's Organic Dried Pears	Produce	30	60	1800	Folk och fä HB	Bräcke	Sweden	6-Apr-98	
11001	Spegesild	Seafood	12	25	300	Folk och fä HB	Bräcke	Sweden	6-Apr-98	
11001	Gustaf's Knäckebröd	Grains/Cereals	21	25	525	Folk och fä HB	Bräcke	Sweden	6-Apr-98	
11001	Pâté chinois	Meat/Poultry	24	6	144	Folk och fä HB	Bräcke	Sweden	6-Apr-98	
11002	Pâté chinois	Meat/Poultry	24	40	960	Save-a-lot Markets	Boise	USA	6-Apr-98	
11002	Steeleye Stout	Beverages	18	15	270	Save-a-lot Markets	Boise	USA	6-Apr-98	
11002	Singaporean Hokkien Fried Mee	Grains/Cereals	14	24	336	Save-a-lot Markets	Boise	USA	6-Apr-98	
11002	Konbu	Seafood	6	56	336	Save-a-lot Markets	Boise	USA	6-Apr-98	
11003	Chai	Meat/Poultry	18	4	72	The Cracker Box	Butte	USA	6-Apr-98	
11003	Boston Crab Meat	Seafood	18,4	10	184	The Cracker Box	Butte	USA	6-Apr-98	
11003	Filo Mix	Grains/Cereals	7	10	70	The Cracker Box	Butte	USA	6-Apr-98	
11004	Gumbär Gummibärchen	Confections	31,23	6	187,38	Maison Dewey	Bruxelles	Belgium	7-Apr-98	
11004	Lakkalikööri	Beverages	18	6	108	Maison Dewey	Bruxelles	Belgium	7-Apr-98	
11005	Chai	Meat/Poultry	18	2	36	Wilman Kala	Helsinki	Finland	7-Apr-98	
11005	Raclette Courdavault	Dairy Products	55	10	550	Wilman Kala	Helsinki	Finland	7-Apr-98	
11006	Chai	Meat/Poultry	18	8	144	Great Lakes Food Market	Eugene	USA	7-Apr-98	
11006	Thüringer Rostbratwurst	Meat/Poultry	123,79	2	247,58	Great Lakes Food Market	Eugene	USA	7-Apr-98	
11007	Thüringer Rostbratwurst	Meat/Poultry	123,79	10	1237,9	Princesa Isabel Vinhos	Lisboa	Portugal	8-Apr-98	
11007	Singaporean Hokkien Fried Mee	Grains/Cereals	14	14	196	Princesa Isabel Vinhos	Lisboa	Portugal	8-Apr-98	
11007	Northwoods Cranberry Sauce	Condiments	40	30	1200	Princesa Isabel Vinhos	Lisboa	Portugal	8-Apr-98	
11008	Rössle Sauerkraut	Produce	45,6	70	3192	Ernst Handel	Graz	Austria	8-Apr-98	
11008	Sasquatch Ale	Beverages	14	90	1260	Ernst Handel	Graz	Austria	8-Apr-98	
11008	Flotemysost	Dairy Products	21,5	21	451,5	Ernst Handel	Graz	Austria	8-Apr-98	
11009	Inlagd Sill	Seafood	19	18	342	Godos Cocina Típica	Sevilla	Spain	8-Apr-98	
11009	Guaraná Fantástica	Beverages	4,5	12	54	Godos Cocina Típica	Sevilla	Spain	8-Apr-98	
11009	Camembert Pierrot	Dairy Products	34	9	306	Godos Cocina Típica	Sevilla	Spain	8-Apr-98	
11010	Guaraná Fantástica	Beverages	4,5	10	45	Reggiani Caseifici	Reggio Emilia	Italy	9-Apr-98	
11010	Uncle Bob's Organic Dried Pears	Produce	30	20	600	Reggiani Caseifici	Reggio Emilia	Italy	9-Apr-98	
11011	Escargots de Bourgogne	Seafood	13,25	40	530	Alfreds Futterkiste	Berlin	Germany	9-Apr-98	
11011	Flotemysost	Dairy Products	21,5	20	430	Alfreds Futterkiste	Berlin	Germany	9-Apr-98	
11012	Camembert Pierrot	Dairy Products	34	36	1224	Frankenversand	München	Germany	9-Apr-98	
11012	Teatime Chocolate Biscuits	Confections	9,2	50	460	Frankenversand	München	Germany	9-Apr-98	
11012	Flotemysost	Dairy Products	21,5	60	1290	Frankenversand	München	Germany	9-Apr-98	
11013	Tunnbröd	Grains/Cereals	9	10	90	Romero y tomillo	Madrid	Spain	9-Apr-98	
11013	Singaporean Hokkien Fried Mee	Grains/Cereals	14	4	56	Romero y tomillo	Madrid	Spain	9-Apr-98	
11013	Rogede sild	Seafood	9,5	20	190	Romero y tomillo	Madrid	Spain	9-Apr-98	
11013	Scottish Longbreads	Confections	12,5	2	25	Romero y tomillo	Madrid	Spain	9-Apr-98	
11014	Jack's New England Clam Chowder	Seafood	9,65	28	270,2	LINO-Delicateses	I. de Margarita	Venezuela	10-Apr-98	
11015	Nord-Ost Matjeshering	Seafood	25,89	15	388,35	Santé Gourmet	Stavern	Norway	10-Apr-98	
11015	Original Frankfurter grüne Soße	Condiments	13	18	234	Santé Gourmet	Stavern	Norway	10-Apr-98	
11016	Gorgonzola Telino	Dairy Products	12,5	15	187,5	Around the Horn	Colchester	UK	10-Apr-98	
11016	Inlagd Sill	Seafood	19	16	304	Around the Horn	Colchester	UK	10-Apr-98	
11017	Aniseed Syrup	Condiments	10	25	250	Ernst Handel	Graz	Austria	13-Apr-98	
11017	Outback Lager	Beverages	15	30	450	Ernst Handel	Graz	Austria	13-Apr-98	
11017	Raclette Courdavault	Dairy Products	55	110	6050	Ernst Handel	Graz	Austria	13-Apr-98	
11018	Gnocchi di nonna Alice	Grains/Cereals	38	5	190	Lonesome Pine Restaurant	Portland	USA	13-Apr-98	
11018	Queso Manchego La Pastora	Dairy Products	38	20	760	Lonesome Pine Restaurant	Portland	USA	13-Apr-98	
11018	Carnarvon Tigers	Beverages	62,5	10	625	Lonesome Pine Restaurant	Portland	USA	13-Apr-98	
11019	Spegesild	Seafood	12	3	36	Rancho grande	Buenos Aires	Argentina	13-Apr-98	
11019	Maxilaku	Confections	20	2	40	Rancho grande	Buenos Aires	Argentina	13-Apr-98	
11020	Ikura	Seafood	31	24	744	Ottilies Käseladen	Köln	Germany	14-Apr-98	
11021	Chang	Beverages	19	11	209	QUICK-Stop	Cunewalde	Germany	14-Apr-98	
11021	Sir Rodney's Marmalade	Confections	81	15	1215	QUICK-Stop	Cunewalde	Germany	14-Apr-98	
11021	Gumbär Gummibärchen	Confections	31,23	63	1967,49	QUICK-Stop	Cunewalde	Germany	14-Apr-98	
11021	Manjimup Dried Apples	Produce	53	44	2332	QUICK-Stop	Cunewalde	Germany	14-Apr-98	
11021	Mozzarella di Giovanni	Dairy Products	34,8	35	1218	QUICK-Stop	Cunewalde	Germany	14-Apr-98	
11022	Teatime Chocolate Biscuits	Confections	9,2	35	322	Hanari Carnes	Rio de Janeiro	Brazil	14-Apr-98	
11022	Gudbrandsdalsost	Dairy Products	36	30	1080	Hanari Carnes	Rio de Janeiro	Brazil	14-Apr-98	
11023	Uncle Bob's Organic Dried Pears	Produce	30	4	120	B's Beverages	London	UK	14-Apr-98	
11023	Ipoh Coffee	Beverages	46	30	1380	B's Beverages	London	UK	14-Apr-98	
11024	Geitost	Dairy Products	2,5	30	75	Eastern Connection	London	UK	15-Apr-98	
11024	Gumbär Gummibärchen	Confections	31,23	12	374,76	Eastern Connection	London	UK	15-Apr-98	
11024	Louisiana Fiery Hot Pepper Sauce	Condiments	21,05	21	442,05	Eastern Connection	London	UK	15-Apr-98	
11024	Flotemysost	Dairy Products	21,5	50	1075	Eastern Connection	London	UK	15-Apr-98	
11025	Chai	Meat/Poultry	18	10	180	Wartian Herkku	Oulu	Finland	15-Apr-98	
11025	Konbu	Seafood	6	20	120	Wartian Herkku	Oulu	Finland	15-Apr-98	
11026	Carnarvon Tigers	Beverages	62,5	8	500	Franchi S.p.A.	Torino	Italy	15-Apr-98	
11026	Manjimup Dried Apples	Produce	53	10	530	Franchi S.p.A.	Torino	Italy	15-Apr-98	
11027	Guaraná Fantástica	Beverages	4,5	30	135	Bottom-Dollar Markets	Tsawassen	Canada	16-Apr-98	
11027	Tarte au sucre	Confections	49,3	21	1035,3	Bottom-Dollar Markets	Tsawassen	Canada	16-Apr-98	
11028	Raclette Courdavault	Dairy Products	55	24	1320	Königlich Essen	Brandenburg	Germany	16-Apr-98	
11028	Pâté chinois	Meat/Poultry	24	35	840	Königlich Essen	Brandenburg	Germany	16-Apr-98	
11029	Gnocchi di nonna Alice	Grains/Cereals	38	20	760	Chop-suey Chinese	Bern	Switzerland	16-Apr-98	
11029	Vegie-spread	Condiments	43,9	12	526,8	Chop-suey Chinese	Bern	Switzerland	16-Apr-98	
11030	Raclette Courdavault	Dairy Products	55	100	5500	Save-a-lot Markets	Boise	USA	17-Apr-98	
11030	Chang	Beverages	19	100	1900	Save-a-lot Markets	Boise	USA	17-Apr-98	
11030	Chef Anton's Gumbo Mix	Produce	21,35	70	1494,5	Save-a-lot Markets	Boise	USA	17-Apr-98	
11030	Thüringer Rostbratwurst	Meat/Poultry	123,79	60	7427,4	Save-a-lot Markets	Boise	USA	17-Apr-98	
11031	Chai	Meat/Poultry	18	45	810	Save-a-lot Markets	Boise	USA	17-Apr-98	
11031	Konbu	Seafood	6	80	480	Save-a-lot Markets	Boise	USA	17-Apr-98	
11031	Guaraná Fantástica	Beverages	4,5	21	94,5	Save-a-lot Markets	Boise	USA	17-Apr-98	
11031	Wimmers gute Semmelknödel	Grains/Cereals	33,25	20	665	Save-a-lot Markets	Boise	USA	17-Apr-98	
11031	Flotemysost	Dairy Products	21,5	16	344	Save-a-lot Markets	Boise	USA	17-Apr-98	
11032	Raclette Courdavault	Dairy Products	55	30	1650	White Clover Markets	Seattle	USA	17-Apr-98	
11032	Inlagd Sill	Seafood	19	35	665	White Clover Markets	Seattle	USA	17-Apr-98	
11032	Côte de Blaye	Beverages	263,5	25	6587,5	White Clover Markets	Seattle	USA	17-Apr-98	
11033	Perth Pasties	Meat/Poultry	32,8	70	2296	Richter Supermarkt	Genève	Switzerland	17-Apr-98	
11033	Gudbrandsdalsost	Dairy Products	36	36	1296	Richter Supermarkt	Genève	Switzerland	17-Apr-98	
11034	Sirop d'érable	Condiments	28,5	6	171	Old World Delicatessen	Anchorage	USA	20-Apr-98	
11034	Gula Malacca	Condiments	19,45	12	233,4	Old World Delicatessen	Anchorage	USA	20-Apr-98	
11034	Sir Rodney's Scones	Confections	10	15	150	Old World Delicatessen	Anchorage	USA	20-Apr-98	
11035	Chai	Meat/Poultry	18	10	180	Suprêmes délices	Charleroi	Belgium	20-Apr-98	
11035	Singaporean Hokkien Fried Mee	Grains/Cereals	14	30	420	Suprêmes délices	Charleroi	Belgium	20-Apr-98	
11035	Steeleye Stout	Beverages	18	60	1080	Suprêmes délices	Charleroi	Belgium	20-Apr-98	
11035	Tourtière	Meat/Poultry	7,45	10	74,5	Suprêmes délices	Charleroi	Belgium	20-Apr-98	
11036	Raclette Courdavault	Dairy Products	55	30	1650	Drachenblut Delikatessen	Aachen	Germany	20-Apr-98	
11036	Konbu	Seafood	6	7	42	Drachenblut Delikatessen	Aachen	Germany	20-Apr-98	
11037	Outback Lager	Beverages	15	4	60	Godos Cocina Típica	Sevilla	Spain	21-Apr-98	
11038	Boston Crab Meat	Seafood	18,4	5	92	Suprêmes délices	Charleroi	Belgium	21-Apr-98	
11038	Filo Mix	Grains/Cereals	7	2	14	Suprêmes délices	Charleroi	Belgium	21-Apr-98	
11038	Flotemysost	Dairy Products	21,5	30	645	Suprêmes délices	Charleroi	Belgium	21-Apr-98	
11039	Maxilaku	Confections	20	60	1200	LINO-Delicateses	I. de Margarita	Venezuela	21-Apr-98	
11039	Steeleye Stout	Beverages	18	24	432	LINO-Delicateses	I. de Margarita	Venezuela	21-Apr-98	
11039	Rössle Sauerkraut	Produce	45,6	20	912	LINO-Delicateses	I. de Margarita	Venezuela	21-Apr-98	
11039	Ravioli Angelo	Grains/Cereals	19,5	28	546	LINO-Delicateses	I. de Margarita	Venezuela	21-Apr-98	
11040	Sir Rodney's Scones	Confections	10	20	200	Great Lakes Food Market	Eugene	USA	22-Apr-98	
11041	Chang	Beverages	19	30	570	Chop-suey Chinese	Bern	Switzerland	22-Apr-98	
11041	Vegie-spread	Condiments	43,9	30	1317	Chop-suey Chinese	Bern	Switzerland	22-Apr-98	
11042	Sirop d'érable	Condiments	28,5	4	114	Comércio Mineiro	Sao Paulo	Brazil	22-Apr-98	
11042	Gula Malacca	Condiments	19,45	15	291,75	Comércio Mineiro	Sao Paulo	Brazil	22-Apr-98	
11043	Queso Cabrales	Dairy Products	21	10	210	Spécialités du monde	Paris	France	22-Apr-98	
11044	Tarte au sucre	Confections	49,3	12	591,6	Wolski  Zajazd	Warszawa	Poland	23-Apr-98	
11045	Manjimup Dried Apples	Produce	53	24	1272	Bottom-Dollar Markets	Tsawassen	Canada	23-Apr-98	
11045	Geitost	Dairy Products	2,5	15	37,5	Bottom-Dollar Markets	Tsawassen	Canada	23-Apr-98	
11046	Steeleye Stout	Beverages	18	18	324	Die Wandernde Kuh	Stuttgart	Germany	23-Apr-98	
11046	Mascarpone Fabioli	Dairy Products	32	15	480	Die Wandernde Kuh	Stuttgart	Germany	23-Apr-98	
11046	Queso Manchego La Pastora	Dairy Products	38	20	760	Die Wandernde Kuh	Stuttgart	Germany	23-Apr-98	
11047	Chai	Meat/Poultry	18	25	450	Eastern Connection	London	UK	24-Apr-98	
11047	Chef Anton's Gumbo Mix	Produce	21,35	30	640,5	Eastern Connection	London	UK	24-Apr-98	
11048	Scottish Longbreads	Confections	12,5	42	525	Bottom-Dollar Markets	Tsawassen	Canada	24-Apr-98	
11049	Chang	Beverages	19	10	190	Gourmet Lanchonetes	Campinas	Brazil	24-Apr-98	
11049	Queso Manchego La Pastora	Dairy Products	38	4	152	Gourmet Lanchonetes	Campinas	Brazil	24-Apr-98	
11050	Lakkalikööri	Beverages	18	50	900	Folk och fä HB	Bräcke	Sweden	27-Apr-98	
11051	Guaraná Fantástica	Beverages	4,5	10	45	La maison d'Asie	Toulouse	France	27-Apr-98	
11052	Ipoh Coffee	Beverages	46	30	1380	Hanari Carnes	Rio de Janeiro	Brazil	27-Apr-98	
11052	Sirop d'érable	Condiments	28,5	10	285	Hanari Carnes	Rio de Janeiro	Brazil	27-Apr-98	
11053	Wimmers gute Semmelknödel	Grains/Cereals	33,25	25	831,25	Piccolo und mehr	Salzburg	Austria	27-Apr-98	
11053	Mascarpone Fabioli	Dairy Products	32	20	640	Piccolo und mehr	Salzburg	Austria	27-Apr-98	
11053	Carnarvon Tigers	Beverages	62,5	35	2187,5	Piccolo und mehr	Salzburg	Austria	27-Apr-98	
11054	Geitost	Dairy Products	2,5	10	25	Cactus Comidas para llevar	Buenos Aires	Argentina	28-Apr-98	
11054	Laughing Lumberjack Lager	Beverages	14	20	280	Cactus Comidas para llevar	Buenos Aires	Argentina	28-Apr-98	
11055	Ravioli Angelo	Grains/Cereals	19,5	20	390	HILARION-Abastos	San Cristóbal	Venezuela	28-Apr-98	
11055	Manjimup Dried Apples	Produce	53	20	1060	HILARION-Abastos	San Cristóbal	Venezuela	28-Apr-98	
11055	Guaraná Fantástica	Beverages	4,5	15	67,5	HILARION-Abastos	San Cristóbal	Venezuela	28-Apr-98	
11055	NuNuCa Nuß-Nougat-Creme	Confections	14	15	210	HILARION-Abastos	San Cristóbal	Venezuela	28-Apr-98	
11056	Uncle Bob's Organic Dried Pears	Produce	30	40	1200	Eastern Connection	London	UK	28-Apr-98	
11056	Pâté chinois	Meat/Poultry	24	35	840	Eastern Connection	London	UK	28-Apr-98	
11056	Camembert Pierrot	Dairy Products	34	50	1700	Eastern Connection	London	UK	28-Apr-98	
11057	Outback Lager	Beverages	15	3	45	North/South	London	UK	29-Apr-98	
11058	Camembert Pierrot	Dairy Products	34	21	714	Blauer See Delikatessen	Mannheim	Germany	29-Apr-98	
11058	Sirop d'érable	Condiments	28,5	4	114	Blauer See Delikatessen	Mannheim	Germany	29-Apr-98	
11058	Sir Rodney's Scones	Confections	10	3	30	Blauer See Delikatessen	Mannheim	Germany	29-Apr-98	
11059	Alice Mutton	Meat/Poultry	39	12	468	Ricardo Adocicados	Rio de Janeiro	Brazil	29-Apr-98	
11059	Konbu	Seafood	6	30	180	Ricardo Adocicados	Rio de Janeiro	Brazil	29-Apr-98	
11059	Camembert Pierrot	Dairy Products	34	35	1190	Ricardo Adocicados	Rio de Janeiro	Brazil	29-Apr-98	
11060	Camembert Pierrot	Dairy Products	34	4	136	Franchi S.p.A.	Torino	Italy	30-Apr-98	
11060	Original Frankfurter grüne Soße	Condiments	13	10	130	Franchi S.p.A.	Torino	Italy	30-Apr-98	
11061	Camembert Pierrot	Dairy Products	34	15	510	Great Lakes Food Market	Eugene	USA	30-Apr-98	
11062	Perth Pasties	Meat/Poultry	32,8	10	328	Reggiani Caseifici	Reggio Emilia	Italy	30-Apr-98	
11062	Outback Lager	Beverages	15	12	180	Reggiani Caseifici	Reggio Emilia	Italy	30-Apr-98	
11063	Boston Crab Meat	Seafood	18,4	40	736	Hungry Owl All-Night Grocers	Cork	Ireland	30-Apr-98	
11063	Jack's New England Clam Chowder	Seafood	9,65	30	289,5	Hungry Owl All-Night Grocers	Cork	Ireland	30-Apr-98	
11063	Sasquatch Ale	Beverages	14	30	420	Hungry Owl All-Night Grocers	Cork	Ireland	30-Apr-98	
11064	Jack's New England Clam Chowder	Seafood	9,65	12	115,8	Save-a-lot Markets	Boise	USA	1-May-98	
11064	Alice Mutton	Meat/Poultry	39	77	3003	Save-a-lot Markets	Boise	USA	1-May-98	
11064	Scottish Longbreads	Confections	12,5	55	687,5	Save-a-lot Markets	Boise	USA	1-May-98	
11064	Perth Pasties	Meat/Poultry	32,8	25	820	Save-a-lot Markets	Boise	USA	1-May-98	
11064	Pâté chinois	Meat/Poultry	24	4	96	Save-a-lot Markets	Boise	USA	1-May-98	
11065	Tourtière	Meat/Poultry	7,45	20	149	LILA-Supermercado	Barquisimeto	Venezuela	1-May-98	
11065	Nord-Ost Matjeshering	Seafood	25,89	4	103,56	LILA-Supermercado	Barquisimeto	Venezuela	1-May-98	
11066	Sasquatch Ale	Beverages	14	35	490	White Clover Markets	Seattle	USA	1-May-98	
11066	Pavlova	Confections	17,45	3	52,35	White Clover Markets	Seattle	USA	1-May-98	
11066	Teatime Chocolate Biscuits	Confections	9,2	42	386,4	White Clover Markets	Seattle	USA	1-May-98	
11067	Jack's New England Clam Chowder	Seafood	9,65	9	86,85	Drachenblut Delikatessen	Aachen	Germany	4-May-98	
11068	Ipoh Coffee	Beverages	46	36	1656	Queen Cozinha	Sao Paulo	Brazil	4-May-98	
11068	Rössle Sauerkraut	Produce	45,6	8	364,8	Queen Cozinha	Sao Paulo	Brazil	4-May-98	
11068	Original Frankfurter grüne Soße	Condiments	13	28	364	Queen Cozinha	Sao Paulo	Brazil	4-May-98	
11069	Chartreuse verte	Beverages	18	20	360	Tortuga Restaurante	México D.F.	Mexico	4-May-98	
11070	Gorgonzola Telino	Dairy Products	12,5	20	250	Lehmanns Marktstand	Frankfurt a.M.	Germany	5-May-98	
11070	Pavlova	Confections	17,45	30	523,5	Lehmanns Marktstand	Frankfurt a.M.	Germany	5-May-98	
11070	Chang	Beverages	19	20	380	Lehmanns Marktstand	Frankfurt a.M.	Germany	5-May-98	
11070	Chai	Meat/Poultry	18	40	720	Lehmanns Marktstand	Frankfurt a.M.	Germany	5-May-98	
11071	Uncle Bob's Organic Dried Pears	Produce	30	15	450	LILA-Supermercado	Barquisimeto	Venezuela	5-May-98	
11071	Konbu	Seafood	6	10	60	LILA-Supermercado	Barquisimeto	Venezuela	5-May-98	
11072	Chang	Beverages	19	8	152	Ernst Handel	Graz	Austria	5-May-98	
11072	Jack's New England Clam Chowder	Seafood	9,65	40	386	Ernst Handel	Graz	Austria	5-May-98	
11072	Valkoinen suklaa	Confections	16,25	22	357,5	Ernst Handel	Graz	Austria	5-May-98	
11072	Wimmers gute Semmelknödel	Grains/Cereals	33,25	130	4322,5	Ernst Handel	Graz	Austria	5-May-98	
11073	Queso Cabrales	Dairy Products	21	10	210	Pericles Comidas clásicas	México D.F.	Mexico	5-May-98	
11073	Guaraná Fantástica	Beverages	4,5	20	90	Pericles Comidas clásicas	México D.F.	Mexico	5-May-98	
11074	Pavlova	Confections	17,45	14	244,3	Simons bistro	Kobenhavn	Denmark	6-May-98	
11075	Chang	Beverages	19	10	190	Richter Supermarkt	Genève	Switzerland	6-May-98	
11075	Spegesild	Seafood	12	30	360	Richter Supermarkt	Genève	Switzerland	6-May-98	
11075	Lakkalikööri	Beverages	18	2	36	Richter Supermarkt	Genève	Switzerland	6-May-98	
11076	Grandma's Boysenberry Spread	Condiments	25	20	500	Bon app'	Marseille	France	6-May-98	
11076	Tofu	Produce	23,25	20	465	Bon app'	Marseille	France	6-May-98	
11076	Teatime Chocolate Biscuits	Confections	9,2	10	92	Bon app'	Marseille	France	6-May-98	
11077	Sir Rodney's Marmalade	Confections	81	1	81	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Pavlova	Confections	17,45	2	34,9	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Tunnbröd	Grains/Cereals	9	2	18	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Tofu	Produce	23,25	1	23,25	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Queso Manchego La Pastora	Dairy Products	38	2	76	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Konbu	Seafood	6	4	24	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Ikura	Seafood	31	1	31	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Grandma's Boysenberry Spread	Condiments	25	1	25	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Northwoods Cranberry Sauce	Condiments	40	2	80	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Uncle Bob's Organic Dried Pears	Produce	30	1	30	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Aniseed Syrup	Condiments	10	4	40	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Chef Anton's Cajun Seasoning	Seafood	22	1	22	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Chang	Beverages	19	24	456	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Spegesild	Seafood	12	3	36	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Mascarpone Fabioli	Dairy Products	32	1	32	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Filo Mix	Grains/Cereals	7	2	14	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Jack's New England Clam Chowder	Seafood	9,65	3	28,95	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Chartreuse verte	Beverages	18	2	36	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Wimmers gute Semmelknödel	Grains/Cereals	33,25	2	66,5	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Louisiana Hot Spiced Okra	Condiments	17	1	17	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Pâté chinois	Meat/Poultry	24	2	48	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
11077	Camembert Pierrot	Dairy Products	34	2	68	Rattlesnake Canyon Grocery	Albuquerque	USA	6-May-98	
